system:index,belongsTo,pointID,.geo
0001000000000000abe8_00000000000000001539,63415,6807724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003b02_000000000000000030b3,63472,13290344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005f4d_0000000000000000337e,63457,6762830,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c560_00000000000000007237,63051,10892302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008be4_0000000000000000727e,63321,6864969,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cb2b_00000000000000007696,63085,6832260,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000080c6_000000000000000075fa,63251,6837168,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ece_00000000000000001af1,63276,6870573,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b378_00000000000000002d4a,63380,6778985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000712a_000000000000000030b3,63472,6817312,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e3f_00000000000000004508,63368,6882847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005ca8_00000000000000006ac2,63244,6758976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007cc7_0000000000000000337e,63457,6819007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a684_00000000000000004f4f,63322,6887895,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000050e4_000000000000000030b3,63472,10908093,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009225_00000000000000005c4f,63354,6784038,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c3e2_00000000000000000c84,63345,6893691,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d182_00000000000000004796,63307,6792985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cb88_00000000000000001e88,63234,6795663,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008aec_00000000000000005230,63160,6833634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007a4f_000000000000000001ca,63404,6853609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000056a0_00000000000000001e88,63234,6755792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000eb5_00000000000000006b66,63349,6785204,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000ecc_00000000000000006b66,63349,6785198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006daa_00000000000000001af1,63276,6870572,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000566b_000000000000000054a4,63214,6815208,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000079bb_000000000000000045c4,63411,6853605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000010ae_000000000000000012c2,63229,6811024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000016be_00000000000000008916,63369,6872692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003ba1_000000000000000069d1,63425,13290762,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005bac_00000000000000001ee9,63227,6858413,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bb1f_000000000000000023dc,63188,6885707,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000050ef_000000000000000001ca,63404,6758112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008be3_0000000000000000727e,63321,10912921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000858d_000000000000000045c4,63411,6801625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c79f_00000000000000005b95,63199,6893981,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c9e6_00000000000000007696,63085,6830628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000822a_00000000000000003c98,63090,6828974,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005680_00000000000000001e88,63234,6892634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000058a5_00000000000000005708,63099,10900601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000028df_00000000000000005230,63160,13275664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c26_0000000000000000727e,63321,6864983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b515_00000000000000007065,63146,6843332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d535_0000000000000000560e,63427,6885371,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000aab4_00000000000000005230,63160,6829012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cee9_00000000000000005042,63300,6866669,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008800_00000000000000007d29,63455,6843274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007fce_000000000000000009c5,63379,6817767,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000090a7_00000000000000006224,63428,6892276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006032_000000000000000030b3,63472,6782719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e10_00000000000000003dc7,63059,6850278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000607a_00000000000000007696,63085,6809952,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000670c_00000000000000005230,63160,6815951,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d191_00000000000000004796,63307,6792974,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000078ee_000000000000000030b3,63472,6817159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006dfa_00000000000000003dc7,63059,6850276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a0c9_000000000000000045aa,63164,6858163,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008af4_00000000000000005230,63160,6833714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e54_000000000000000001fd,63268,6849837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ec1_000000000000000023dc,63188,6799702,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008bad_000000000000000045aa,63164,6849595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007884_000000000000000030b3,63472,6817174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007aa1_0000000000000000727e,63321,6894106,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000189a_0000000000000000722a,63224,6812781,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000435f_00000000000000008916,63369,13295101,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002622_000000000000000081af,63012,13273816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007133_000000000000000030b3,63472,6817323,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000079a3_000000000000000001ca,63404,6853538,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a9d6_00000000000000001e88,63234,6787551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008aeb_00000000000000005230,63160,6833713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a744_00000000000000000322,63168,6882352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005632_0000000000000000582f,63405,6769643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ed5_00000000000000001af1,63276,6870564,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a3f9_000000000000000045aa,63164,10896072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000091fb_00000000000000001e3c,63208,6856470,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bef8_00000000000000001e88,63234,6801894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007883_000000000000000030b3,63472,6818834,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d100_00000000000000004796,63307,6794274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000179e_00000000000000007696,63085,6830644,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009d8a_00000000000000007696,63085,6754934,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cef3_0000000000000000421b,63261,10891192,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005668_000000000000000054a4,63214,6815195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bef7_00000000000000001e88,63234,10911181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000025e3_000000000000000009a0,63259,13273547,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009de0_00000000000000002b32,63035,6875401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000039de_00000000000000001e3c,63208,13289374,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000056aa_00000000000000001e88,63234,6755869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a9d7_00000000000000001e88,63234,6787382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000377a_0000000000000000337e,63457,13287586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e8b_00000000000000001e88,63234,10905655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a604_00000000000000008916,63369,6872608,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005102_000000000000000030b3,63472,10908096,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000086c8_00000000000000007d29,63455,6843177,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003be0_0000000000000000316c,63311,13290989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000059ba_00000000000000008590,63203,6773610,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008591_000000000000000045c4,63411,6899522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005890_00000000000000005708,63099,6771286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d4a3_0000000000000000560e,63427,6884067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002f95_000000000000000073c4,63243,13281522,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000070f2_00000000000000005c4f,63354,6813772,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007fc9_00000000000000006ac2,63244,6817766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009cbf_00000000000000002600,63419,10902072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000199a_00000000000000005b95,63199,6841107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009cca_00000000000000002600,63419,6890354,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000638c_00000000000000005c4f,63354,6769515,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e58_000000000000000001fd,63268,6849926,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000001387_00000000000000000b59,63263,6769985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b33c_000000000000000009a0,63259,6778988,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000058af_00000000000000005708,63099,6771370,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005f42_0000000000000000337e,63457,10896868,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000186a_000000000000000012c2,63229,10908776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000672e_00000000000000003b60,63116,6883995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000951e_00000000000000003463,63347,10895433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b02d_00000000000000003b60,63116,10897746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009d05_00000000000000000b59,63263,6873817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c436_00000000000000000c84,63345,6893438,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000078e7_000000000000000030b3,63472,6817077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003ea8_00000000000000008916,63369,13292576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000059b3_00000000000000005042,63300,6772347,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000078df_000000000000000030b3,63472,6818845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a9d5_00000000000000001e88,63234,6787379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000eb4_00000000000000006b66,63349,6785278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b33b_000000000000000009a0,63259,6778986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000040dc_00000000000000007237,63051,13294072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000085a6_000000000000000023dc,63188,6803506,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cfe3_00000000000000005230,63160,10905311,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000004a73_000000000000000011c1,63108,13300337,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089c4_00000000000000007065,63146,6880610,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000390d_0000000000000000259e,63021,13288759,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000023b3_00000000000000004796,63307,13271897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003ab1_000000000000000045aa,63164,13290106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008678_000000000000000056b4,63396,6888893,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005004_000000000000000001ca,63404,6758199,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008679_000000000000000056b4,63396,6888991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bf05_00000000000000006fe4,63391,6891209,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009f44_00000000000000007065,63146,10889985,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000043e1_00000000000000005042,63300,13295296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007a82_0000000000000000790a,63443,6858526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cd9_00000000000000002312,63026,6834825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ef2_00000000000000004226,63413,6765588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002ef0_000000000000000001ca,63404,13280939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009079_000000000000000075fa,63251,6891558,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092ae_000000000000000056b4,63396,6799629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c8fa_00000000000000005230,63160,6806263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000aa8d_000000000000000045aa,63164,6855065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006886_00000000000000006fe4,63391,6767138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cc8_00000000000000002d4a,63380,6834838,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000379a_0000000000000000727e,63321,13287665,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000017e4_00000000000000003b60,63116,10903369,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007045_00000000000000001e88,63234,6844456,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000077bd_00000000000000001326,63084,6851425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007434_00000000000000006b9e,63193,6880128,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000083ee_000000000000000056b4,63396,6888882,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005c8f_00000000000000005405,63013,6758980,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000450_00000000000000001539,63415,6782976,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b735_00000000000000006dae,63293,6890690,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000004a84_00000000000000001ee9,63227,13300377,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089d0_00000000000000005484,63044,6880609,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007243_00000000000000003c98,63090,6813111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000cea_00000000000000005c4f,63354,6889163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000015e1_00000000000000003b60,63116,6828197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009878_00000000000000001743,63250,6846817,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ff2_00000000000000001e88,63234,6845488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000112e_000000000000000056b4,63396,6847470,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d7ed_00000000000000005b95,63199,6759049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bf02_00000000000000006fe4,63391,6891197,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a223_00000000000000006a4e,63302,6765103,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000005ca_00000000000000006e74,63181,6851967,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000018bf_00000000000000007d29,63455,6851729,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b89_00000000000000002ef5,63395,6890831,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ef4_0000000000000000259e,63021,6765660,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000586d_00000000000000005708,63099,6771269,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000010ea_00000000000000007d29,63455,6851709,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000093f_00000000000000007d29,63455,6818234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007a33_00000000000000001fbb,63239,6801904,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089db_0000000000000000259e,63021,6760679,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000010ef_00000000000000007d29,63455,6851727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006485_00000000000000003ead,63344,6787361,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000917a_0000000000000000316c,63311,6778866,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000116f_000000000000000056b4,63396,6847565,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ce44_000000000000000048d5,63280,10900169,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a91c_0000000000000000259e,63021,6874560,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000083e6_000000000000000056b4,63396,6888883,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bfaa_000000000000000009a0,63259,6850553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c90a_00000000000000001e88,63234,6838903,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000009c9_0000000000000000259e,63021,6783887,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008f86_000000000000000029c9,63025,6822392,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000b3e_00000000000000005c4f,63354,6889167,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009970_00000000000000005c4f,63354,6852042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002822_000000000000000048d5,63280,13275172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009587_00000000000000006a4e,63302,6824492,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a919_0000000000000000259e,63021,6874565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008a04_00000000000000007065,63146,6880789,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092cb_000000000000000056b4,63396,6799624,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000064dd_000000000000000032ee,63067,6891473,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b811_000000000000000030b3,63472,6802217,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000077bc_00000000000000001326,63084,6852508,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000082a6_000000000000000009c5,63379,6796418,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000ad9_000000000000000054a4,63214,6755012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000546c_00000000000000006a4e,63302,6841580,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000054ad_00000000000000006a4e,63302,6842096,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006767_000000000000000075fa,63251,6781541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007132_00000000000000003dc7,63059,10909310,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009875_00000000000000001743,63250,6846807,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000073fb_00000000000000006d4d,63282,6783916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002854_0000000000000000337e,63457,13275365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c857_00000000000000001589,63286,6879250,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007c31_00000000000000006e74,63181,6837212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009047_000000000000000029c9,63025,6822404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000822e_00000000000000003c98,63090,6808150,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bd4d_0000000000000000334e,63126,6876364,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000010f0_00000000000000007d29,63455,6851619,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b2b7_00000000000000004f4f,63322,6870396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009967_00000000000000005c4f,63354,6852113,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092c1_00000000000000002312,63026,6799430,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000aa8e_000000000000000045aa,63164,6855135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a1cd_00000000000000003463,63347,10898461,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000064f4_00000000000000003647,63119,6887952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007a22_00000000000000000322,63168,6801897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009270_000000000000000018be,63123,6799524,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bbc4_0000000000000000337e,63457,6823466,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002ab7_000000000000000001ca,63404,13277060,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007370_00000000000000006b9e,63193,6878424,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092cc_000000000000000056b4,63396,6799634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000015ea_000000000000000009c5,63379,6828084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e61_00000000000000004508,63368,10912146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062f0_00000000000000001fbb,63239,6801684,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007ba1_00000000000000004f4f,63322,6849873,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009008_000000000000000029c9,63025,6842207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007246_00000000000000007f4a,63446,6813033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000314c_00000000000000004abf,63269,13282869,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000074d8_00000000000000007d29,63455,6876518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ff3_00000000000000001e88,63234,10903884,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000023b2_00000000000000001326,63084,13271896,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000063aa_00000000000000006b66,63349,6844298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a90d_00000000000000005b95,63199,6875643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ca13_00000000000000006b18,63390,6836432,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005eb9_00000000000000006e74,63181,6825318,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002f16_00000000000000001589,63286,13281053,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b0c6_0000000000000000727e,63321,6867147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ad2c_00000000000000001ee9,63227,6784623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000578_00000000000000002312,63026,6833648,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092a7_00000000000000002312,63026,6799142,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a91a_00000000000000004226,63413,6874559,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d99e_000000000000000001ca,63404,6821567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000822b_00000000000000003c98,63090,6830463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cd4_00000000000000002312,63026,6834737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d859_00000000000000007d6c,63464,6772371,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009044_000000000000000029c9,63025,6822476,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ba6c_00000000000000007c6b,63171,6795626,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000053f0_00000000000000001588,63262,10913930,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009876_000000000000000041d1,63121,6846816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007433_00000000000000006b9e,63193,6879957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d592_000000000000000019f5,63205,6780720,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d788_000000000000000019f5,63205,6780904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c2aa_00000000000000002d4a,63380,10909817,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005da2_0000000000000000125f,63297,10900433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e89_00000000000000003463,63347,6794514,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a321_0000000000000000334e,63126,6802632,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000ed6_00000000000000006b66,63349,6785377,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000015e5_00000000000000002b32,63035,6828085,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000073c0_000000000000000012c2,63229,6867959,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e63_00000000000000004508,63368,6882855,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cff3_00000000000000005230,63160,10905310,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000678b_000000000000000075fa,63251,6781649,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000957d_00000000000000006a4e,63302,6824571,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d59f_00000000000000001326,63084,6821151,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000010ca_00000000000000007d29,63455,6851713,"{""type"":""MultiPoint"",""coordinates"":[]}"
