system:index,ID_PARCEL,soc_0_5cm,soc_15_30cm,soc_5_15cm,.geo
000000000000000067ad,6809327,479.0,159.0,276.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006989,6849892,503.0,165.0,312.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007e57,6826025,713.5714285714286,241.9523809523809,338.57142857142856,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000080d0,6797649,824.7826086956521,337.5652173913043,484.26086956521743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008ab1,6881398,720.304347826087,284.5217391304348,398.1304347826087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009efe,6800814,601.7272727272727,203.00000000000003,368.0909090909091,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a7c9,6785845,986.0,273.0,540.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c982,6877587,778.9047619047618,341.0952380952381,450.0952380952381,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cbc2,6780185,641.304347826087,262.4347826086957,403.9130434782609,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d83d,6830753,828.5757575757577,340.18181818181824,448.1212121212122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000de36,6887161,613.3333333333334,212.33333333333334,313.66666666666674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0f,6881139,812.0,331.56666666666666,467.46666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cd98,6770034,541.4375000000001,213.53125,309.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cdc4,6769852,612.0,223.0,396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000051eb,6892986,703.0697674418604,193.34883720930233,275.5348837209302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007f6b,6792364,565.7391304347826,197.56521739130434,332.95652173913044,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000845a,10900599,642.7391304347826,184.00000000000003,315.82608695652175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ae80,6814778,420.68181818181813,126.5909090909091,241.77272727272728,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000842d,6754278,786.6949152542373,282.1525423728813,385.74576271186436,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000097c6,6796311,750.9423076923076,263.63461538461536,413.59615384615387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009d27,6790628,599.5555555555555,199.22222222222223,310.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a633,6846346,732.0943396226415,307.73584905660374,373.3207547169812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006845,10891506,718.764705882353,250.41176470588238,355.88235294117646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006e53,6891949,698.6865671641791,271.6119402985074,350.3731343283582,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007fc1,6832401,543.1818181818181,145.21212121212125,281.9242424242424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008a65,6855522,526.1194029850747,171.47761194029852,298.55223880597015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009250,6835585,607.2727272727273,242.3636363636364,331.71212121212125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a188,6885011,671.1290322580645,249.67741935483872,352.03225806451616,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a26e,6845908,670.5820895522388,185.77611940298507,345.19402985074623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005169,6840824,769.0,283.0,359.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000067a8,6809867,677.7837837837837,242.78378378378375,369.3243243243243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006ca2,6766064,559.3058823529414,222.6705882352941,323.1294117647059,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007237,6831661,535.047619047619,141.19047619047618,268.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000084bb,10900619,646.406976744186,215.98837209302323,286.91860465116275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a595,10906640,628.3333333333334,217.7777777777778,334.88888888888886,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d776,6870773,550.1443298969072,216.04123711340205,283.7113402061855,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028d2,13279035,497.31958762886603,163.80412371134025,308.4432989690722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f77,13283201,657.6354166666667,197.02083333333334,327.54166666666663,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009b41,6841796,361.91578947368413,126.0,199.43157894736842,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006c33,10900873,519.0576923076923,182.8557692307692,329.08653846153845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005949,6778546,530.6535433070866,189.11023622047242,298.67716535433067,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a7d8,6894259,609.4354838709678,232.33870967741936,320.9677419354839,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003cb4,13290186,670.5460992907801,260.31914893617017,420.43971631205676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005065,6846373,647.1705426356589,221.79844961240315,328.90697674418607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007535,6868501,632.0,216.5,335.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a7c,13289153,509.1558441558442,182.59740259740263,313.9480519480519,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,6832144,643.0,226.0,368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,6872633,766.0,357.0,384.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000052c6,6783638,918.25,343.0833333333333,554.9166666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000626a,6815477,635.7692307692307,257.9230769230769,410.0769230769231,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006f33,6816964,732.0,232.0,372.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000081d5,6809481,653.0,218.0,396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008344,6809535,722.0,223.0,460.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008a50,6881392,683.0,246.0,439.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008ea9,10900908,561.0,181.0,257.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009853,6796118,830.0,281.0,479.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009d28,6790846,694.0,227.0,310.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b37c,10897088,525.0,182.0,328.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bd0c,6858769,581.7142857142858,250.7142857142857,304.14285714285717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c53b,6785785,521.4,208.93333333333334,297.46666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000caf1,6863442,681.0,217.0,343.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cd97,6770022,535.0,163.0,269.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e5e2,6837042,629.8333333333334,282.25,410.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000518c,6885235,580.1818181818182,231.45454545454547,333.9090909090909,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000558d,6808437,528.0,143.0,230.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005599,6808232,502.79999999999995,143.0,228.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000056eb,6826220,690.0,283.0,454.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005844,6825498,675.0,279.0,443.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007536,6868495,614.0,225.0,354.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cbbf,6780189,693.0,321.0,490.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cd65,6770309,572.6818181818181,160.4090909090909,258.50000000000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002592,13277200,824.8928571428572,384.07142857142856,497.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006da0,6766898,651.3793103448276,277.10344827586204,394.65517241379314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006ef3,6892050,679.0645161290322,282.8709677419355,344.3225806451613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000081cd,6809484,613.9655172413792,261.0344827586207,427.0344827586207,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a429,10905317,509.0,228.0,364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005275,6861273,646.175,231.54999999999998,366.97499999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006348,6787004,679.8837209302325,337.04651162790697,428.0232558139534,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000886d,6848310,545.4186046511628,236.2790697674418,315.09302325581393,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b1c2,10889931,524.4186046511628,245.3720930232558,304.83720930232556,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000062ce,6818474,549.2115384615385,193.25000000000003,326.5769230769231,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008ea1,6791384,537.5283018867924,183.39622641509433,268.66037735849056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009866,6779242,527.4814814814815,156.00000000000003,263.25925925925924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006023,6805831,447.7903225806451,137.0,261.6774193548387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004057,13292402,634.8947368421052,197.1578947368421,366.43421052631584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006e41,6891956,648.1125000000001,198.9,317.2375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007c29,6852151,481.29870129870125,186.59740259740258,326.8961038961039,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c09a,6767912,596.3333333333334,230.76811594202897,304.04347826086956,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000900b,6827552,843.0,282.0,493.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d5dc,6866427,686.0,188.3125,353.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007467,10914101,815.0,266.0,473.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005bf3,6881769,442.81818181818187,129.54545454545456,212.45454545454547,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008400,10910841,623.1875,262.0,377.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a9e3,201934,518.9277108433737,197.8253012048193,332.9819277108434,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a9e1,201868,518.3743842364532,230.47783251231527,331.86206896551727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007466,10913756,815.0,266.0,473.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000746a,10914108,649.4242424242425,238.3030303030303,441.4545454545455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005821,6826227,660.5666666666667,264.4166666666667,429.9166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007465,6799381,570.6666666666666,217.0,400.99999999999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005816,6825510,705.7241379310344,225.53448275862067,408.5172413793103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f10,13272869,623.0,262.0,312.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007468,10913757,815.0,266.0,473.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008366,6865045,354.0,128.0,185.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d53a,6885467,461.8888888888889,192.962962962963,269.9259259259259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d978,6810579,615.0749999999999,233.77499999999998,390.225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000004347,13295070,546.9791666666666,171.54166666666666,326.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000096c8,6798925,537.2448979591836,244.44897959183675,326.46938775510205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c06d,6877944,565.75,180.75,276.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000822,6758387,539.2790697674418,228.1395348837209,330.9767441860465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d4f0,10892101,486.0,211.0,241.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000beb6,6877954,598.0,201.0,290.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a65a,6817867,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000605,6771126,505.00917431192664,251.26605504587158,294.92660550458714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008f54,6850210,322.025,121.225,182.675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005d71,6825322,468.2424242424243,148.51515151515153,237.5454545454546,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000adaa,6861192,619.1276595744681,320.6170212765957,352.85106382978717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a25c,6818089,477.52173913043475,179.7391304347826,271.65217391304344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006a5b,6854066,526.875,180.875,291.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003289,13283998,506.904,189.28799999999998,340.59999999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cc04,6869625,881.2857142857143,314.4761904761905,460.2857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d8f8,6810306,572.8253968253968,217.47619047619048,346.8412698412698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005d57,6780216,549.2352941176471,181.1764705882353,330.2352941176471,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000081ea,10911379,514.29889298893,198.27306273062734,343.39483394833957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a013,6762206,575.6129032258063,200.54838709677418,344.9677419354839,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001fa,6804720,545.12,176.72,336.28000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000823,6758466,568.5172413793103,214.13793103448276,353.1034482758621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002834,13275239,573.1010362694301,203.09067357512956,375.9170984455959,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d8f2,6810499,512.5833333333334,172.83333333333334,337.08333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000033b,6883067,524.8899082568807,219.79357798165137,304.2155963302752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005e04,6780303,501.0,178.0,317.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cc8a,6850765,507.0,229.0,393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005dfd,6780290,705.8252427184467,216.87378640776697,445.7961165048544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002edf,13280892,594.0,269.0,331.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000001965,6849591,300.0619469026549,138.18584070796462,193.00884955752213,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003bc3,13290862,685.5280898876406,294.9101123595506,324.808988764045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002edd,13280883,528.9090909090909,222.36363636363635,307.45454545454544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005d58,6780215,537.5000000000001,177.4388888888889,333.5111111111112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000097f,6779874,497.5,183.24999999999997,372.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cbea,6869626,821.0,259.0,426.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007201,6841263,548.2881355932203,196.32203389830508,336.18644067796606,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b836,10904105,422.3714285714285,160.2,250.42857142857142,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cc51,10892632,499.64102564102564,212.7179487179487,306.30769230769226,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000067d1,6781635,531.0,220.0,310.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006077,6826669,648.0,194.0,320.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006903,6791066,641.109375,212.296875,376.73437500000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000696,6878813,549.0,201.08045977011494,293.735632183908,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c29c,6768185,616.0,294.0,423.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ae91,6760379,576.6470588235294,221.94117647058823,350.05882352941177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000839a,10906415,355.0,115.0,183.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000041c3,13294490,580.831168831169,179.63636363636365,324.15584415584425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000686,6879268,524.9368421052632,198.83157894736843,307.37894736842105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000252,6783381,595.7007874015748,209.94488188976382,372.25984251968504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008373,6878943,553.0,216.0,365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003ff6,13293337,520.0909090909091,170.8181818181818,311.6363636363636,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ce2a,6846483,541.0,160.0,267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cfe0,6802983,500.9787234042552,199.51063829787233,283.1063829787234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000631a,6774656,575.0365853658537,205.43292682926833,325.78658536585374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002e39,13280378,581.0,208.0,334.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009ab0,6773124,372.0,123.0,219.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000635b,6886498,598.2352941176471,194.37254901960785,341.4313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000390a,13288740,560.8333333333334,258.6363636363637,344.18939393939394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a122,6753819,483.0,161.0,267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003a08,13289622,565.8499999999999,218.175,351.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003f28,13292846,514.0,184.0,314.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008315,6879019,500.22641509433964,180.9056603773585,357.07547169811323,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008310,10897030,525.3684210526316,206.8421052631579,342.9473684210526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000f95,6787986,510.3381294964028,187.20143884892084,304.30215827338134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000776c,6795363,589.5714285714286,197.57142857142858,377.28571428571433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006673,6860763,492.0,190.0,309.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000037a8,13287709,528.9069767441861,146.45116279069765,266.4325581395349,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000063e4,6886489,559.0,178.0,300.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000043db,13295274,508.0,188.0,324.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000796d,6825965,650.690909090909,195.54545454545456,346.3272727272727,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a622,6872695,549.6739130434783,201.0326086956522,338.304347826087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007961,6825967,552.0714285714284,224.49999999999997,362.7142857142857,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c74,6877323,601.0,218.0,323.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062a0,6751796,503.4754098360656,189.18032786885246,316.3770491803279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007675,6795282,588.548780487805,241.5731707317073,360.7804878048781,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000095d0,10898671,488.0,142.0,237.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000419c,13294432,482.5961538461539,205.98076923076925,348.0192307692308,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000078a6,6819891,824.4190476190475,338.552380952381,566.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000039fc,13289554,503.7461538461539,200.90769230769234,346.34615384615387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000689,6879366,550.9327731092437,190.3235294117647,305.18907563025215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cabb,6832277,642.3414634146342,197.53658536585368,327.7804878048781,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a61d,6872602,561.0,196.0,339.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000041d1,13294510,559.9705882352941,223.20588235294116,341.1764705882353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062e0,10895238,575.0882352941176,181.67647058823528,334.22058823529403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000f0a,6839482,484.7142857142858,177.92857142857142,346.14285714285717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000134,6841732,737.0,363.0,422.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003d7f,13291973,533.595744680851,196.19148936170208,360.4893617021276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000830e,10897029,524.9318181818181,211.8181818181818,349.9090909090909,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cae5,6826449,569.0,217.0,334.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b7f1,10902672,560.4201680672268,203.45378151260502,313.68067226890753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a235,6829866,455.0,158.0,234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000300e,13281784,780.7142857142858,342.8571428571429,420.5918367346938,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005f8e,6853626,517.1935483870968,240.32258064516128,344.741935483871,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007923,6818854,645.1698113207548,204.32075471698116,314.85849056603774,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a4a9,6758303,565.1349206349206,234.6111111111111,330.03174603174597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000820c,6809013,418.0,153.0,240.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002ba1,13277962,514.2222222222222,174.97222222222223,287.97222222222223,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005ec7,6756613,565.9032258064516,201.7741935483871,320.40322580645164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000245f,13272478,629.3248730964466,215.34010152284262,352.67005076142124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c3c3,6893432,767.0,258.0,386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c85,6877311,595.0,216.0,358.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008f28,10905163,529.9666666666666,187.26666666666668,304.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c5e7,6855763,442.1688311688311,144.3073593073593,227.63203463203462,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a977,6767903,656.546875,189.703125,307.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007826,6774862,571.3333333333333,193.66666666666666,333.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a61e,6872600,556.9906542056076,219.37383177570095,328.42990654205613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003242,13283799,415.0,149.0,250.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009d4d,6831164,829.0,263.0,442.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000430d,13294977,501.423076923077,184.76923076923077,368.57692307692315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d87f,6804747,578.1470588235294,175.04411764705878,322.98529411764696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005d23,6765823,504.0,180.0,298.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003b7e,13290654,644.6666666666667,218.33333333333334,381.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000001318,6804183,539.0,196.0,337.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000043c7,13295227,648.5322580645161,214.5,355.5967741935484,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c3e6,6893436,754.4615384615385,272.9230769230769,407.92307692307696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002ba0,13277961,512.5500000000001,180.6,290.65000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007966,6827205,675.225,201.625,344.97499999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000065e,6879269,582.75,202.12,316.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002acb,13277121,403.48648648648657,169.0540540540541,213.8648648648649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009a62,6835717,481.19402985074623,192.86567164179104,299.4776119402985,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007921,6818930,584.1428571428571,214.06493506493507,315.4155844155845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003628,13286482,544.6027397260275,230.87671232876718,358.90958904109596,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000058fe,6780153,576.1428571428571,221.28571428571428,394.78571428571433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000d73,6814400,602.4814814814814,197.8796296296296,300.90740740740733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002d1b,13279335,597.8214285714286,199.19642857142858,343.6785714285714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000da08,6782085,358.7927927927928,127.39639639639638,202.72072072072072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000334d,13284617,579.0,204.0,341.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000001628,10909245,538.0,212.0,336.33333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000085f7,6788747,522.1071428571429,164.82142857142858,253.82142857142856,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000161c,6769001,610.1627906976745,238.453488372093,347.9767441860465,"{""type"":""MultiPoint"",""coordinates"":[]}"
